-1.205928	8.340379
16.474361	-5.668431
14.97498	-8.386494
-9.229771	4.808414
-7.250884	-3.295842
16.669252	-6.343699
8.609257	-11.913094
4.771298	-2.652349
-5.381014	-1.933933
-0.262758	-5.061902
-3.780824	6.534982
-5.264478	-1.843447
13.075804	-2.270356
-6.613968	1.627145
-6.298533	0.1034
-5.977962	5.78855
-7.73907	5.541257
11.937676	-0.591077
-3.922742	5.262653
14.76314	-6.291336
4.822798	-9.178143
-10.87888	7.446012
-10.314259	6.55906
-4.439854	6.160876
-8.391687	7.271927
-3.048248	7.012532
10.389973	-4.672515
4.043652	-4.593082
12.150169	-2.315595
1.864519	-0.441189
0.355559	-2.042118
0.694564	-0.887489
9.649768	-1.414333
8.057415	0.200548
7.871889	-1.948363
2.955823	-2.380417
-2.324461	5.233494
-1.997348	4.286384
-2.475927	2.254503
-2.855072	4.401942
-2.316467	2.998706
-4.065868	5.92298
-4.099708	8.962599
-3.886418	9.110761
-9.640414	5.515531
-4.140046	2.606538
10.820631	-1.102331
-6.382614	3.547812
-5.184014	3.085804
-5.081382	3.151512
-8.262342	8.891704
-6.487866	1.019359
0.039462	-3.072665
-0.647738	-2.734695
-1.278805	-2.426486
-0.838367	-2.547714
-0.772512	-3.03694
-1.927785	5.73002
-0.926401	5.085179
-0.774352	4.662198
-0.497163	4.933791
-0.243097	4.931782
-1.158945	5.661368
-3.215279	5.835254
-9.813489	7.756574
-9.535374	7.722464
-9.405422	7.955348
-9.650146	7.66218
-4.644616	6.72848
-5.711303	-5.178025
-5.260493	-5.032314
-5.549386	-4.967188
-5.221676	-5.060138
-3.920724	-4.093437
7.717594	-7.953528
8.481722	-8.192736
8.499597	-8.263162
8.945281	-7.496578
8.923861	-7.744451
9.177195	-7.008458
11.31009	-6.954444
12.67021	-7.68129
12.159942	-7.857074
12.886731	-7.511536
12.622002	-7.08731
10.618423	-11.492289
10.481817	-11.66729
10.313051	-11.933923
10.938293	-10.793513
10.448936	-11.70667
11.944907	-11.526852
-0.125168	1.013682
-2.635184	0.262781
-1.567385	0.900951
-2.325692	0.395276
-11.685316	4.843815
-11.59702	4.729912
-8.316745	5.072838
-8.018558	-2.303863
-7.887024	-2.23155
16.835764	-4.825235
17.016064	-5.231224
16.31378	-4.358014
15.770023	-3.947606
15.475513	-3.686442
12.392388	-4.466941
10.483613	-2.343194
10.837957	-2.210811
10.932265	-2.838792
8.572289	-4.390793
8.807344	-4.478408
10.012543	-3.405194
11.733335	-3.125915
10.93542	-3.588117
10.097884	-5.710424
11.279535	-3.543414
8.512634	-5.879322
7.050859	-5.452522
5.328708	-6.416954
6.440429	-6.567088
5.57386	-5.792302
6.835544	-5.949296
7.07955	-6.664733
6.596374	-6.276426
6.397254	-7.007436
7.85805	-6.610398
13.929963	-6.35281
13.237622	-5.7325
13.470946	-5.894735
14.351036	-5.685157
15.809931	-5.279597
-13.150867	9.524201
-13.282591	9.535999
-13.119814	8.84953
-13.687363	9.070341
-13.65609	9.410917
-13.30782	8.816952
3.011408	-10.53601
-3.780844	-3.578109
-3.483393	-1.713943
-10.606934	0.331325
-11.009025	0.094336
-11.343971	1.351227
-11.354262	1.255986
-10.680571	1.443057
-7.190168	3.449054
-10.380756	1.43899
-3.302372	-9.806152
2.510538	-0.369288
3.887504	-2.296444
13.276562	-2.315031
12.729754	-3.005599
8.116874	-2.40074
11.160658	-6.168292
10.703032	-6.49908
11.561453	-5.500406
-6.185276	8.846057
-6.779854	8.771703
-6.784292	9.291708
-7.187032	9.320119
-6.128062	8.845542
-6.875994	8.652588
-3.189544	-2.793224
5.975118	0.2445
6.5406	1.762754
6.56242	1.465757
-10.592489	3.643505
-0.478194	8.877049
-0.123904	8.020786
-0.260898	8.248889
-0.362087	8.092708
3.193385	1.845466
-4.218509	0.645134
-6.08516	-0.486281
1.298449	-9.299425
1.096736	-8.80566
1.242657	-8.704169
1.269911	-2.98175
-1.47654	-0.751436
-1.168564	0.073938
-0.581915	-9.279695
-2.371564	-9.148949
-1.823512	-9.292267
-1.599265	-9.338387
-0.399858	-9.525477
-1.088735	-9.401288
-9.917057	0.45765
-3.391638	-0.260842
-3.045037	-0.51731
-2.258025	-0.95609
-2.107982	-1.023769
-2.026168	-1.796705
-2.10521	-1.984504
-2.44158	-1.537674
-1.360342	-3.631699
1.100166	-5.710486
1.79561	-6.053058
1.477232	-5.143121
1.168704	-5.304943
2.028895	-5.303903
2.417354	-6.071089
2.134602	-5.771185
-2.093225	-5.22699
-1.520541	-4.825454
-2.051991	-4.616386
-2.133788	-4.72577
-0.645462	-4.466038
-0.152164	-4.289368
